|character|text|type|character_clean|gender|principal_character
1363||"Half the apartment doors are gone. TVs and radios echo,
voices argue, infants wail. The detectives come around a
corner and see at the end of it: a couple of guys with a
sawed-off shotguns sitting outside a closed door.
They step back. Consider one other. Spearman volunteers
with a nod, continues on alone as the others wait. He walks
up to the guys with the guns.
SPEARMAN
I got to talk to Teddy.
GUY WITH GUN
Get the fuck out of here.
(CONT)
117."|unknown|||
1364||334   CONTINUED:                                                     334|location|||
1365|SPEARMAN|"What the fuck is that? I got business
with Teddy and it's none of your fuckin
business except to knock on the fuckin
door and get him."|speech|SPEARMAN|M|True
1366||"As the guy stands, pumping the shotgun, Spearman yanks it
hard against his throat like a garrote, forcing him to the
floor. The shotgun explodes, showering plaster and pellets.
Jones and Abruzzo are instantly all over the other guy as
Richie swings the sledgehammer into the door -"|stage direction|||
1367||335   INT. APARTMENT, THE PROJECTS - CONTINUOUS                      335|location|||
1368||"The door splinters - the room already in chaos - Teddy,
panicked, runs for the bedroom - the detectives crash in
yelling at the girls to get down - a shot from somewhere
inside wings Abruzzo - Jones and Spearman firing back -
crawling across the floor like an infantrymen -
Richie comes into the darkened bedroom leading with his
pistol. But Teddy's gone. He sees a tapestry of a tiger on
a wall. Pulls at it, finds a big hole knocked into another
dark apartment, climbs through, sees an open door -"|stage direction|||
1369||336   INT. THE PROJECTS BUILDING - CONTINUOUS                        336|location|||
1370||"As Richie rushes out to the hallway he can hear footfalls
echoing in the stairwell. He starts down, taking the stairs
five at a time, chases Teddy down two flights -
Teddy yanks open a door, runs down a corridor, bangs into
an apartment. Richie reaches the apartment just as Teddy is
goes out onto an exterior balcony -
Richie continues along the interior corridor, running
parallel to Teddy on the balcony, who trips over some debris
and garbage, looking over his shoulder for Richie -
Richie cuts through another apartment to head him off, but
the door to the balcony is nailed shut. So are the windows.
Richie looks around, grabs a small portable television and,
just as Teddy runs past, hurls it through a window at him,
hitting him in the head.
He falls hard, dazed. Richie hurries through the broken
window. Teddy comes to and fights back, until Richie breaks
his femur with his bare hands. Teddy howls in excruciating
pain -"|stage direction|||
1371||337   INT/EXT. DRY CLEANERS - DAY                                    337|location|||
1372||Police cars outside.    Eugene Lucas is cuffed and led away.|stage direction|||
1373||118.|unknown|||
1374||338    EXT. METAL DOOR SHOP - DAY                                     338|location|||
1375||More police outside Lester's place.     They cuff him.|unknown|||
1376||339    EXT. TIRE SERVICE SHOP - DAY                                   339|location|||
1377||New Jersey troopers cuff Turner Lucas and lead him away.|unknown|||
1378||340    EXT. ELECTRICAL SHOP - DAY                                     340|location|||
1379||Cuffed, Earl Lucas is put in the back of a patrol car.|unknown|||
1380||341    EXT. CEMETERY - CONTINUED - DAY                                341|location|||
1381||"Frank, on a wooden folding chair at Bumpy's grave, hears
the gunning of engines and barking of cops. He turns to see
Doc being handcuffed on the ground by the Towncar. Glances
to a lone figure walking toward him over a rise. Richie.
Richie arrives at the grave. Regards the monument to
Ellsworth Johnson, and Frank sitting calmly regarding him.
Richie glances around the peaceful surroundings ...
RICHIE
What kind of trees are these?
Frank looks at the trees, then at Richie, with equal
serenity.
FRANK
You think you got Frank Lucas.      You
got nothing."|unknown|||
1382||A342   INT. RICHIE'S APARTMENT - DAY                                 A342|location|||
1383||"Richie cuts the tags off a new, inexpensive suit. Slips
the jacket on, which seemed somehow to fit a little better
at the store. Cuts the tags off a tie."|unknown|||
1384||B342   INT. COURTHOUSE MENS ROOM - DAY                               B342|location|||
1385||"Someone throwing up in a stall. The toilet flushes, the
door opens and Richie steps up to a sink, regards his face
in the mirror. Under the fluorescent lights - maybe under
any kind - his skin is a shade of death. He splashes water
on it and tries to gather himself."|unknown|||
1386||342    INT. COURTROOM - DAY                                           342|location|||
1387||"At the prosecutors table, Richie steals glances at the
battery of expensive attorneys over at the defense table.
(CONT)
119."|unknown|||
1388||342   CONTINUED:                                                     342|location|||
1389||"The courtroom doors swing open and Richie sees Frank Lucas,
in a tailored suit, escorted in without cuffs by an amiable-
looking federal marshal.
As Frank moves through the gallery, Richie sees it's full of
the gangster's friends, many of them celebrities, who smile
and greet and fawn as if the Pope has arrived.
Richie has evidence tables covered with cash, weapons,
stocks, bonds, property deeds, pictures of Frank's holdings,
heroin in blue cellophane.
Frank has celebrities, community leaders, Joe Louis himself
who will testify to Frank's benevolent character. The Champ
hugs the heroin trafficker warmly in front of everyone and
Richie wonders if he should just give up now.
Richie sees it in slow motion: the hands reaching out to
Frank, the pats on his back, lipsticked mouths of beautiful
women offering kisses and words of encouragement, his old
mother giving him a hug.
He watches Frank's head turn slowly, his eyes passing his
phalanx of attorneys, the jury, finally settling on Richie
in his cheap suit seated at the prosecutors table.
Frank's eyes smile as they regard Richie, and seem to ask,
Can you see this - can you see what you're up against - can
you see how insignificant you are?
Reaching the end of the welcoming line finally, Frank
brushes by Richie and disappears from view somewhere within
the protective husk of his multi-million-dollar legal team."|stage direction|||
1390|JUDGE|Mr. Roberts -|speech|JUDGE|F|
1391||"Richie slowly lifts himself from his chair, steps forward,
turns to look at the jury that's studying him, finally finds
his voice:"|stage direction|||
1392|RICHIE|"Thank you, your Honor.   Ladies and
gentlemen -"|speech|RICHIE|M|True
1393||343   INT. COUNTY JAIL - INTERVIEW ROOM - DAY                        343|location|||
1394||"Wire mesh separates Frank from his battalion of lawyers.
He glances over them to Richie being led through the large
Visiting Room."|stage direction|||
1395|FRANK|Here he is, let me talk to him alone.|speech|FRANK|M|True
1396||"(CONT)
120."|unknown|||
1397||343   CONTINUED:                                                        343|location|||
1398||"The attorneys get up and leave. Richie takes their place.
Frank regards him a moment, offering the same knowing smile
from the courtroom. Richie offers nothing."|stage direction|||
1399|FRANK|"I just heard something. I said it
couldn't be true. You didn't really
turn in a million dollars you found
in the trunk of a car, did you?"|speech|FRANK|M|True
1400||"Richie doesn't say. Frank searches his face for some clue
to where on earth he's from."|stage direction|||
1401|FRANK|"Want me to tell you what happened to
it? It ended up in cops' pockets."|speech|FRANK|M|True
1402||RICHIE|unknown|||
1403|FRANK|Maybe.|speech|FRANK|M|True
1404|FRANK|"Maybe? No. It did. All you did was
give it to them for nothing in return.
Not nothing: You got their contempt."|speech|FRANK|M|True
1405||Frank studies him.|stage direction|||
1406|FRANK|"Why'd you do that? What're you trying
to prove, you're better than them? You're
not better than them. You are them."|speech|FRANK|M|True
1407|RICHIE|"I don't have the time or interest to
listen to (this) -"|speech|RICHIE|M|True
1408|FRANK|"You did it because it was right.
That's all. Why's that hard to say?
The question is would you do it again?
That was a long time ago. It'd be very
easy to find out. Tell me you want to
find out, tell me the address, and a car
will be there, the trunk loaded."|speech|FRANK|M|True
1409||Richie knows Frank isn't kidding ...|stage direction|||
1410||RICHIE|unknown|||
1411|FRANK|No, thanks.|speech|FRANK|M|True
1412||Frank suddenly explodes -|stage direction|||
1413||"(CONT)
121."|unknown|||
1414||343   CONTINUED:                                                      343|location|||
1415|FRANK|"Who the fuck are you to say no to
that? You think that impresses me?"|speech|FRANK|M|True
1416||"Guards look over, then glance away once it's clear the
outburst is through. Richie remains serene. Eventually -"|stage direction|||
1417|FRANK|"Let me ask you something. You think by
putting me in jail, you're going to stop
even one junkie from dying? Because you
won't. If it isn't me, it'll be someone
else. With me or without me, nothing's
going to change."|speech|FRANK|M|True
1418|RICHIE|Then that's the way it is.|speech|RICHIE|M|True
1419|FRANK|"You have any sort of case? Or just
that idiot drives for my brother. Is he
your case? Because if it's just him and
the powder, it's not enough."|speech|FRANK|M|True
1420|RICHIE|Then you got nothing to worry about.|speech|RICHIE|M|True
1421||"But Frank is worried, most of all by this cop who doesn't
take money sitting placidly in front of him."|stage direction|||
1422|FRANK|"My brothers won't talk to you. My
cousins. None of my family. No one but
that mother fucking driver."|speech|FRANK|M|True
1423|RICHIE|"I got more than that. I got a line of
people wanting to testify that stretches
out the door and around the block."|speech|RICHIE|M|True
1424|FRANK|Bullshit.|speech|FRANK|M|True
1425|RICHIE|"Is it? Tony the Bug.     Benny Two-Socks.
Carmine Camanetti."|speech|RICHIE|M|True
1426|FRANK|"Who the fuck are they? I don't know
them and they don't know me."|speech|FRANK|M|True
